url_length,is_https,subdomain_count,has_ip_address,hyphen_count,dot_count,is_suspicious_tld,domain_length,longest_numeric_sequence,numeric_ratio,domain_entropy,is_punycode,suspicious_keyword_count,path_length,query_length,non_standard_port,brand_detected,brand_domain_match,brand_domain_mismatch,ssl_chain_valid,ssl_expired,ssl_self_signed,ssl_recognized_ca,dom_element_count,dom_form_count,dom_iframe_count,dom_script_count,password_input_count,email_input_count,card_input_count,otp_input_count,hidden_input_count,login_keyword_count,external_form_action_count,cross_domain_form_action_count,has_credential_harvesting_form,network_request_count,network_https_ratio,network_unique_domains_count,network_external_domains_count,js_script_count,js_dom_modifications,js_external_api_calls,has_screenshot,viewport_width,viewport_height,image_count,threat_intelligence_flag,is_phishing
30.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,2.8135985738556704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2074.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,74.0,0.997202152853321,14.0,4.0,18.0,380.0,10.0,1.0,1280.0,800.0,13.0,0.0,0
52.0,1.0,1.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,3.133847505417857,0.0,0.0,29.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,211.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,77.0,0.9602176312073983,9.0,0.0,7.0,229.0,14.0,1.0,1920.0,1080.0,15.0,0.0,0
23.0,1.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,2.9060945827070674,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1030.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0.9629185081187676,4.0,3.0,28.0,440.0,14.0,1.0,1280.0,800.0,6.0,0.0,0
21.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,3.0310327971528377,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,791.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,96.0,0.9689163388347718,8.0,3.0,14.0,328.0,4.0,1.0,1280.0,800.0,9.0,0.0,0
45.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,0.05,3.303239066778809,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,646.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,71.0,0.9203705618403683,9.0,2.0,10.0,67.0,19.0,1.0,1920.0,1080.0,12.0,0.0,0
19.0,1.0,1.0,0.0,1.0,2.0,0.0,17.0,0.0,0.0,3.2865743017428675,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2304.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,0.9968856253975564,1.0,0.0,22.0,122.0,7.0,1.0,1920.0,1080.0,2.0,0.0,0
47.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,2.1475145682025234,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,273.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.9260402691043111,3.0,2.0,5.0,462.0,18.0,1.0,1920.0,1080.0,34.0,0.0,0
49.0,1.0,1.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,2.3549470296014885,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1367.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,0.9955527780461819,6.0,4.0,15.0,402.0,15.0,1.0,1920.0,1080.0,11.0,0.0,0
40.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,3.260473224400067,0.0,0.0,19.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1635.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,100.0,0.9823807019830425,1.0,0.0,4.0,162.0,13.0,1.0,1920.0,1080.0,33.0,0.0,0
34.0,1.0,1.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,2.938570418100128,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2255.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.9365137017408482,10.0,5.0,6.0,473.0,5.0,1.0,1280.0,800.0,35.0,0.0,0
24.0,1.0,1.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,2.1610557568075714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,228.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,68.0,0.958084032175928,8.0,5.0,8.0,410.0,4.0,1.0,1920.0,1080.0,37.0,0.0,0
36.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,2.910332316176488,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1018.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,65.0,0.941771610978397,2.0,1.0,6.0,105.0,11.0,1.0,1280.0,800.0,18.0,0.0,0
29.0,1.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,3.04133432805508,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1641.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,0.922715678286864,5.0,4.0,27.0,141.0,18.0,1.0,1280.0,800.0,24.0,0.0,0
35.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,2.1481099251301403,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1274.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,107.0,0.9729324140064434,13.0,1.0,25.0,165.0,15.0,1.0,1920.0,1080.0,3.0,0.0,0
51.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,2.1123310637170474,0.0,0.0,28.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,345.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.9437602301163907,2.0,1.0,18.0,150.0,4.0,1.0,1920.0,1080.0,2.0,0.0,0
32.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,0.05555555555555555,3.1373861187863983,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1165.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,77.0,0.9384455356644016,3.0,2.0,9.0,111.0,1.0,1.0,1920.0,1080.0,42.0,0.0,0
20.0,1.0,1.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,3.306077968153777,0.0,1.0,34.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,860.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.9512935812864304,11.0,8.0,6.0,199.0,1.0,1.0,1280.0,800.0,10.0,0.0,0
22.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,3.0404461477951603,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1217.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,105.0,0.9891594304245879,1.0,0.0,9.0,220.0,18.0,1.0,1280.0,800.0,29.0,0.0,0
30.0,1.0,1.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,2.3459880017205075,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2209.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,119.0,0.9705450821613335,2.0,1.0,14.0,369.0,2.0,1.0,1920.0,1080.0,20.0,0.0,0
24.0,1.0,2.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,3.079808484265675,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1120.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.9897229444921901,13.0,3.0,27.0,255.0,2.0,1.0,1920.0,1080.0,13.0,0.0,0
28.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,2.679673518289773,0.0,0.0,28.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,966.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,89.0,0.9418607621598568,1.0,0.0,15.0,96.0,14.0,1.0,1920.0,1080.0,21.0,0.0,0
36.0,1.0,2.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,3.0695881156402534,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1687.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.9808819192754399,3.0,2.0,16.0,28.0,2.0,1.0,1920.0,1080.0,16.0,0.0,0
47.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,2.393202185176856,0.0,0.0,21.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,151.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,0.9962118910430974,9.0,7.0,12.0,271.0,18.0,1.0,1920.0,1080.0,18.0,0.0,0
49.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,2.1127021016449388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2243.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0.9360120195395848,7.0,0.0,15.0,364.0,10.0,1.0,1920.0,1080.0,7.0,0.0,0
23.0,1.0,1.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,3.028313011772156,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,974.0,1.0,1.0,13.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,27.0,0.958342314286103,3.0,2.0,13.0,151.0,13.0,1.0,1920.0,1080.0,9.0,0.0,0
49.0,1.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,2.805222226435178,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2062.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.9703011854564756,12.0,3.0,27.0,448.0,17.0,1.0,1280.0,800.0,33.0,0.0,0
53.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,0.047619047619047616,2.648237204935492,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,873.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,83.0,0.9255306228949296,9.0,5.0,3.0,320.0,14.0,1.0,1920.0,1080.0,40.0,0.0,0
37.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,3.2153821300995173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,709.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.967030749688831,12.0,0.0,10.0,317.0,19.0,1.0,1920.0,1080.0,44.0,0.0,0
54.0,1.0,1.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,3.228752664667236,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1123.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,0.9605787846950714,14.0,9.0,22.0,280.0,17.0,1.0,1280.0,800.0,44.0,0.0,0
51.0,1.0,2.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,2.735500554333996,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2049.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,110.0,0.9387649034667863,6.0,1.0,24.0,197.0,10.0,1.0,1920.0,1080.0,19.0,0.0,0
43.0,1.0,1.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,3.2942811360915556,0.0,0.0,30.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1089.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,0.9790759367401062,4.0,1.0,10.0,385.0,5.0,1.0,1920.0,1080.0,39.0,0.0,0
23.0,1.0,1.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,2.256271771981791,0.0,0.0,24.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1576.0,1.0,0.0,15.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,60.0,0.9600356247304593,5.0,4.0,15.0,332.0,15.0,1.0,1280.0,800.0,29.0,0.0,0
46.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,2.719704117553507,0.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1084.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,50.0,0.9941627635837045,4.0,3.0,29.0,145.0,18.0,1.0,1920.0,1080.0,5.0,0.0,0
44.0,1.0,1.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,3.0309958764901515,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1142.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,98.0,0.958683651737594,7.0,5.0,11.0,389.0,11.0,1.0,1920.0,1080.0,43.0,0.0,0
30.0,1.0,1.0,0.0,1.0,2.0,0.0,15.0,0.0,0.0,2.9405876874497183,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,225.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,35.0,0.927657164441613,5.0,2.0,3.0,480.0,6.0,1.0,1920.0,1080.0,11.0,0.0,0
31.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,2.978593618613589,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2415.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,0.949356486336384,6.0,5.0,5.0,491.0,3.0,1.0,1920.0,1080.0,3.0,0.0,0
